Artigo:,Autor:,Página,Edição:,Categoria:,Componentes:,Notas:,Data:
Carga de um capacitor,,58,24,,,,Setembro/1990
Reativador de pilhas/botão,,59,24,,,,Setembro/1990
Enciclopédia Eletrônica Total (fichas de no 87 a 90),,61,24,,,,Setembro/1990
Micro-transmissor de FM em 5 versões,,3,25,,,,Outubro/1990
Trêmulo para guitarra (e outros efeitos),,10,25,,,,Outubro/1990
Acionador foto-elétrico temporizado,,13,25,,,,Outubro/1990
Sintonizando ondas curtas – Os encontros dos dexistas brasileiros,,16,25,,,,Outubro/1990
Reparação para iniciantes – Mais informações sobre o injetor de sinais,,17,25,,,,Outubro/1990
Super central de efeitos sonoros,,22,25,,,,Outubro/1990
Curso lição 5 – Fontes de alimentação e circuitos com diodos,,25,25,,,,Outubro/1990
Antenas para recepção de ondas curtas,,47,25,,,,Outubro/1990
Rádio AM de 2 transistores,,52,25,,,,Outubro/1990
Oscilador com integrado de áudio,,54,25,,,,Outubro/1990
Calidoscópio eletrônico (versão TTL),,56,25,,,,Outubro/1990
Risada eletrônica,,58,25,,,,Outubro/1990
Ciências: Medidor de concentrações de líquidos,,60,25,,,,Outubro/1990
Enciclopédia Eletrônica Total (fichas de no 91 a 94),,61,25,,,,Outubro/1990
Seleçãode efeitos de som,,3,26,,,,Novembro/1990
Relé sensível,,15,26,,,,Novembro/1990
Os circuitos integrados,,17,26,,,,Novembro/1990
Indicador de tensão,,22,26,,,,Novembro/1990
Curso lição 6 – Os transistores,,25,26,,,,Novembro/1990
Sintonizando ondas curtas – QSLs e informes de recepção (parte 3),,47,26,,,,Novembro/1990
Alarme de pressão,,49,26,,,,Novembro/1990
Base de tempo ou sinalizador visual,,52,26,,,,Novembro/1990
Correio do leitor,,56,26,,,,Novembro/1990
Amplificador TDA7050,,58,26,,,,Novembro/1990
Microfone de alta sensibilidade,,58,26,,,,Novembro/1990
Carregador de bateria,,59,26,,,,Novembro/1990
Enciclopédia Eletrônica Total (fichas de no 95 a 98),,61,26,,,,Novembro/1990
Transmissor de FM estéreo,,3,27,,,,Dezembro/1990
Câmaras de ecos integradas,,9,27,,,,Dezembro/1990
TV – Por que não existe o canal um?,,14,27,,,,Dezembro/1990
Sequencial para o carro,,16,27,,,,Dezembro/1990
Rádio AM integrado,,22,27,,,,Dezembro/1990
Curso lição 7 – Circuitos com transistores,,25,27,,,,Dezembro/1990
Sintonizando ondas curtas – QSLs e informes de recepção (conselhos finais),,49,27,,,,Dezembro/1990
Interruptor crepuscular,,51,27,,,,Dezembro/1990
Correio do leitor,,54,27,,,,Dezembro/1990
Vibrador eletro-mecânico,,56,27,,,,Dezembro/1990
Provador de transistores ultra-simples,,58,27,,,,Dezembro/1990
Provador Darlington,,60,27,,,,Dezembro/1990
Enciclopédia Eletrônica Total (fichas de no 99 a 102),,61,27,,,,Dezembro/1990
Simulador de reverberação,,3,28,,,,Janeiro/1991
Sinalizador neon,,9,28,,,,Janeiro/1991
Micro transmissor UHF,,10,28,,,,Janeiro/1991
Como funcionam as lâmpadas de luz fria,,14,28,,,,Janeiro/1991
Alarme fotoelétrico residencial,,20,28,,,,Janeiro/1991
Campainha magnética secreta,,23,28,,,,Janeiro/1991
Curso Lição 8 – Osciladores,,25,28,,,,Janeiro/1991
Fonte com estabilizador de voltagem,,48,28,,,,Janeiro/1991
Acionamento magnético temporizado,,52,28,,,,Janeiro/1991
Sintonizando ondas curtas – Transmissões para o Brasil,,56,28,,,,Janeiro/1991
Correio do leitor,,59,28,,,,Janeiro/1991
Enciclopédia Eletrônica Total (fichas de no 103 a 106),,61,28,,,,Janeiro/1991
Micro-amplificador de múltiplas utilidades,,3,29,,,,Fevereiro/1991
Guia do iniciante,,10,29,,,,Fevereiro/1991
Sintonizando ondas curtas – 60 anos de Rádio Vaticano,,22,29,,,,Fevereiro/1991
Correio do leitor,,24,29,,,,Fevereiro/1991
Curso Lição 9 – Os amplificadores,,25,29,,,,Fevereiro/1991
Rádio controle simplificado,,50,29,,,,Fevereiro/1991
Micro transmissor de FM com buzzer,,54,29,,,,Fevereiro/1991
Sensor de pressão,,55,29,,,,Fevereiro/1991
Áudio frequencia e rádio frequência,,57,29,,,,Fevereiro/1991
Roleta simples,,59,29,,,,Fevereiro/1991
Pré-amplificador com FET,,60,29,,,,Fevereiro/1991
Escuta por indução,,61,29,,,,Fevereiro/1991
LED rítmico,,62,29,,,,Fevereiro/1991
Oscilador controlado por luz,,63,29,,,,Fevereiro/1991
Oscilador UJT para buzzer,,64,29,,,,Fevereiro/1991
Mini inversor,,65,29,,,,Fevereiro/1991
(Ideia prática) Com obter 12V de um transformador de 6+6 V,,66,29,,,,Fevereiro/1991
Valores comerciais de resistores,,67,29,,,,Fevereiro/1991
Valores de componentes,,68,29,,,,Fevereiro/1991
Enciclopédia Eletrônica Total (fichas de no 107 a 110),,69,29,,,,Fevereiro/1991
Receptor de 15 a 40MHz,,3,30,,,,Março/1991
Como funciona o gravador de fita,,8,30,,,,Março/1991
Medições em motores de CC e caixa de redução,,12,30,,,,Março/1991
Correio do leitor,,16,30,,,,Março/1991
Alarme para o lar,,18,30,,,,Março/1991
Provador de capacitores de 1nF a 1uF,,20,30,,,,Março/1991
Injetor unijunção,,22,30,,,,Março/1991
Mini oscilador Hartley,,23,30,,,,Março/1991
Eletro-imã,,24,30,,,,Março/1991
Curso lição 10 – Transistores Unijunção e de efeito de campo,,25,30,,,,Março/1991
Biestável de toque,,46,30,,,,Março/1991
Transmissor de UHF,,53,30,,,,Março/1991
Pré-seletor de ondas curtas,,55,30,,,,Março/1991
Reparação para iniciantes – Testando osciladores,,57,30,,,,Março/1991
Enciclopédia Eletrônica Total (fichas de no 111 a 114),,61,30,,,,Março/1991
Microfone parabólico seletivo,,3,31,,,,Abril/1991
Deck com fonte para toca-fitas,,8,31,,,,Abril/1991
Strobo-fluorescente de 6 a 12V,,12,31,,,,Abril/1991
Como dimensionar fusíveis,,15,31,,,,Abril/1991
Correio do leitor,,20,31,,,,Abril/1991
Sintonizando Ondas curtas – QSIs e informes de reacepção (Parte II),,21,31,,,,Abril/1991
Curso prático de eletrônica – Lição 11 SCRs e TRIACs,,25,31,,,,Abril/1991
Reparação para iniciantes: Carregadores de bateria,,45,31,,,,Abril/1991
Registrador de eventos,,49,31,,,,Abril/1991
Valores de componentes – Tolerâncias e Equivalências,,52,31,,,,Abril/1991
Ritmador para corrida e ginástica,,55,31,,,,Abril/1991
Simples voltímetro de 0 – 6V,,57,31,,,,Abril/1991
Redutor para motores,,58,31,,,,Abril/1991
Neon com pilha,,59,31,,,,Abril/1991
Oscilador de ondas curtas (3 a 20MHz),,60,31,,,,Abril/1991
Enciclopédia Eletrônica Total (Fichas de no 115 a 118),,61,31,,,,Abril/1991
Antena direcional ativa para ondas curtas,,3,32,,,,Maio/1991
Aumentando a sensibilidade dos relés,,8,32,,,,Maio/1991
Como funciona: O controle remoto de TV e vídeo,,12,32,,,,Maio/1991
Projetos para conhecer o 7414,,16,32,,,,Maio/1991
Transmissor de ondas curtas,,21,32,,,,Maio/1991
Curso prático de eletrônica – Lição 12 – Outros componentes importantes,,25,32,,,,Maio/1991
Correio do leitor,,44,32,,,,Maio/1991
Biofeedback,,45,32,,,,Maio/1991
Campo minado,,47,32,,,,Maio/1991
Estrobo bicolor de alta potência,,50,32,,,,Maio/1991
Variac DC,,52,32,,,,Maio/1991
Projetos simples de ciências,,56,32,,,,Maio/1991
Caixas para rádios portáteis,,60,32,,,,Maio/1991
Enciclopédia Eletrônica Total (fichas de no 119 a 122),,61,32,,,,Maio/1991
Entendendo os circuitos digitais,,3,33,,,,Junho/1991
Mixer estéreo com monitor,,6,33,,,,Junho/1991
Reparação para iniciantes,,10,33,,,,Junho/1991
Fonte de 150/300V,,14,33,,,,Junho/1991
Como funciona: O conversor de UHF,,18,33,,,,Junho/1991
Sintonizando Ondas curtas – QSIs e informes de reacepção (Parte II),,22,33,,,,Junho/1991
Correio do leitor,,24,33,,,,Junho/1991
Curso prático de eletrônica – Lição 13 – Os circuitos integrados,,25,33,,,,Junho/1991
Conheça o LM3909,,44,33,,,,Junho/1991
Rádio AM com 2 integrados,,49,33,,,,Junho/1991
Multi trêmulo,,51,33,,,,Junho/1991
Central de jogos,,54,33,,,,Junho/1991
Relé de prova,,57,33,,,,Junho/1991
Provador de componentes,,57,33,,,,Junho/1991
Rítmica direta fluoresecente,,58,33,,,,Junho/1991
Telégrafo em VHF,,59,33,,,,Junho/1991
Enciclopédia Eletrônica Total (Fichas de no 123 a 126),,61,33,,,,Junho/1991
Barreira ultra-sônica,,3,34,,,,Julho/1991
Reparação para iniciantes: Brinquedos com controle remoto,,10,34,,,,Julho/1991
Os valores dos componentes,,16,34,,,,Julho/1991
Controle automático de iluminação,,18,34,,,,Julho/1991
Fonte de 0 – 16V,,20,34,,,,Julho/1991
Correio do leitor,,22,34,,,,Julho/1991
Defeitos intermitentes,,24,34,,,,Julho/1991
Curso prático de eletrônica – Lição 14 – Os amplificadores operacionais,,25,34,,,,Julho/1991
Alerta de ré,,44,34,,,,Julho/1991
Espião de FM,,46,34,,,,Julho/1991
Comparador de tonalidade de cores,,48,34,,,,Julho/1991
Amplificador para o automóvel,,50,34,,,,Julho/1991
Projetos com o LM3909,,53,34,,,,Julho/1991
Interruptor de toque,,56,34,,,,Julho/1991
Mini-fonte,,56,34,,,,Julho/1991
Buzzer potente,,57,34,,,,Julho/1991
Teste de eletrolíticos,,58,34,,,,Julho/1991
Nervo teste,,59,34,,,,Julho/1991
Enciclopédia Eletrônica Total (fichas de no 127 a 130),,61,34,,,,Julho/1991
TRANSCON – transmissor de FM com energia concentrada,,3,35,,,,Agosto/1991
Circuitos e informações,,10,35,,,,Agosto/1991
Sintonizando Ondas curtas – HCJB: 60 anos,,12,35,,,,Agosto/1991
Índice remissivo de assuntos,,14,35,,,,Agosto/1991
Como enrolar pequenos indutores,,16,35,,,,Agosto/1991
Reparação para iniciantes – como reparar auto-rádios e toca-fitas,,20,35,,,,Agosto/1991
Alarme de nível digital,,23,35,,,,Agosto/1991
Curso prático de eletrônica – Lição 15 – Os circuitos integrados digitais,,25,35,,,,Agosto/1991
VU transistorizado,,42,35,,,,Agosto/1991
Sequencial acelerada,,45,35,,,,Agosto/1991
Controle de velocidade,,48,35,,,,Agosto/1991
Amplificador de 5.5W,,51,35,,,,Agosto/1991
Rádio experimental com TDA7052,,54,35,,,,Agosto/1991
LEDs rítmicos diretos,,57,35,,,,Agosto/1991
Ruído fantasma,,58,35,,,,Agosto/1991
Correio do leitor,,59,35,,,,Agosto/1991
Enciclopédia Eletrônica Total (Fichas de no 131 a 134),,61,35,,,,Agosto/1991
Controle remoto de velocidade,,3,36,,,,Setembro/1991
Como funcionam as pistolas laser dos vídeo games,,9,36,,,,Setembro/1991
Como reparar pequenas fontes de alimentação,,13,36,,,,Setembro/1991
Variável de estado sólido,,18,36,,,,Setembro/1991
Prego injetor,,20,36,,,,Setembro/1991
Sintonizando ondas curtas – Especial ENBRADEX 91,,22,36,,,,Setembro/1991
Curso prático de eletrônica – Lição 16,,25,36,,,,Setembro/1991
Correio do leitor,,43,36,,,,Setembro/1991
Alarme de baixíssimo consumo,,45,36,,,,Setembro/1991
Flasher para 12V,,48,36,,,,Setembro/1991
Filtro para dexistas,,51,36,,,,Setembro/1991
Ponta de prova com display para circuitos integrados TTL e CMOS,,53,36,,,,Setembro/1991
Luz de varanda magnética,,55,36,,,,Setembro/1991
Sirene manual,,58,36,,,,Setembro/1991
Micro flasher,,59,36,,,,Setembro/1991
Gerador de áudio neon,,60,36,,,,Setembro/1991
Enciclopédia Eletrônica Total (fichas de no 135 a 138),,61,36,,,,Setembro/1991
Bioamplificador,,3,37,,,,Outubro/1991
Como funciona a antena parabólica,,9,37,,,,Outubro/1991
Reparação para iniciantes medidas de tensões,,14,37,,,,Outubro/1991
Capacitores,,18,37,,,,Outubro/1991
Correio do leitor,,23,37,,,,Outubro/1991
Curso prático de eletrônica – Lição 137 – Os transmissores,,25,37,,,,Outubro/1991
VU bargraph digital,,42,37,,,,Outubro/1991
Estrobo rítimica de auta potência,,46,37,,,,Outubro/1991
Interruptor de toque temporizado,,50,37,,,,Outubro/1991
Efeito oscilante de som,,53,37,,,,Outubro/1991
Sintonizando Ondas curtas,,56,37,,,,Outubro/1991
Mini fonte de luz monocromática,,59,37,,,,Outubro/1991
Enciclopédia Eletrônica Total (fichas de no 139 a 142),,61,37,,,,Outubro/1991
Alarme simulado de teclas,,3,38,,,,Novembro/1991
Conheça o LM386,,9,38,,,,Novembro/1991
Reparação para iniciantes – Dispositivos com motores,,13,38,,,,Novembro/1991
Sintonizando Ondas curtas,,16,38,,,,Novembro/1991
Correio do leitor,,19,38,,,,Novembro/1991
Transmissor telegráfico de ondas curtas,,21,38,,,,Novembro/1991
Curso prático de eletrônica – Lição 18 – Técnicas de reparação,,25,38,,,,Novembro/1991
Oscilador controlado por temperatura,,44,38,,,,Novembro/1991
Rádio integrado experimental,,46,38,,,,Novembro/1991
Termoalarme,,48,38,,,,Novembro/1991
Gerador para a bancada,,50,38,,,,Novembro/1991
Potente transmissor de FM com CI,,53,38,,,,Novembro/1991
Antena coletiva fantasma (II),,56,38,,,,Novembro/1991
Oscilador 4011,,58,38,,,,Novembro/1991
Enciclopédia Eletrônica Total (Fichas de no 143 a 146),,59,38,,,,Novembro/1991
Transmissor de FM com saída amplificada,,3,39,,,,Dezembro/1991
Conheça o LM3914,,8,39,,,,Dezembro/1991
Transmissor – (o que você deve saber),,18,39,,,,Dezembro/1991
Correio do leitor,,22,39,,,,Dezembro/1991
Projetos de iniciação,,24,39,,,,Dezembro/1991
Sintonizando Ondas curtas,,34,39,,,,Dezembro/1991
Mixer com o LM381,,42,39,,,,Dezembro/1991
Como funciona TV por assinatura,,44,39,,,,Dezembro/1991
Gerador de sinais de VHF/FM,,46,39,,,,Dezembro/1991
Detector de raios ultravioletas,,48,39,,,,Dezembro/1991
Multifiltro para guitarra,,53,39,,,,Dezembro/1991
Vox temporizado,,57,39,,,,Dezembro/1991
Medidor de ondas estacionárias,,59,39,,,,Dezembro/1991
Enciclopédia Eletrônica Total (Fichas de no 147 a 150),,61,39,,,,Dezembro/1991
Conheça o FET de potência,,3,40,,,,Janeiro/1992
Como funcionam os serviços de radiochamadas,,8,40,,,,Janeiro/1992
Passado – presente e futuro da eletrônica,,11,40,,,,Janeiro/1992
Luzes psicodélicas de 3 canais,,14,40,,,,Janeiro/1992
Alarme sem fio em fm,,18,40,,,,Janeiro/1992
Correio do leitor,,23,40,,,,Janeiro/1992
Curso de reparação para iniciantes – 1a lição,,25,40,,,,Janeiro/1992
Sintonizando Ondas curtas,,34,40,,,,Janeiro/1992
Como identificar os eletrodos de um transistor com o multímetro,,42,40,,,,Janeiro/1992
Sirene para alarmes,,44,40,,,,Janeiro/1992
LEDs rítmicos para o automóvel,,46,40,,,,Janeiro/1992
Transmissor CW de ondas curtas,,50,40,,,,Janeiro/1992
Medidor de ganho de transistores,,52,40,,,,Janeiro/1992
Estroboscópica simplificada,,56,40,,,,Janeiro/1992
Lembrete,,58,40,,,,Janeiro/1992
Detector de nível de água,,58,40,,,,Janeiro/1992
LED indicador,,59,40,,,,Janeiro/1992
Enciclopédia Eletrônica Total (fichas de no 151 a 154),,61,40,,,,Janeiro/1992
Transmissor AM com FET de potência,,3,41,,,,Fevereiro/1992
Como funciona o LDR,,10,41,,,,Fevereiro/1992
Passado presente e futuro da eletrônica,,18,41,,,,Fevereiro/1992
Índice remissivo de assuntos,,20,41,,,,Fevereiro/1992
Correio do leitor,,23,41,,,,Fevereiro/1992
Curso de reparação para iniciantes – 2a Lição,,25,41,,,,Fevereiro/1992
Sintonizando Ondas curtas,,42,41,,,,Fevereiro/1992
Fonte para cortador de isopor,,45,41,,,,Fevereiro/1992
Rádio receptor FM/VHF transistorizado,,47,41,,,,Fevereiro/1992
Alarme de passagem,,51,41,,,,Fevereiro/1992
Analisador dinâmico de circuitos,,53,41,,,,Fevereiro/1992
Repelente de insetos,,57,41,,,,Fevereiro/1992
Micro rádio,,59,41,,,,Fevereiro/1992
Simples amplificador,,60,41,,,,Fevereiro/1992
Enciclopédia Eletrônica Total (fichas de no 155 a 158),,61,41,,,,Fevereiro/1992
Rádio controle de 4 a 10 canais,,3,42,,,,Março/1992
Conheça o 4051,,10,42,,,,Março/1992
Oscilador de 100 a 500 kHz,,16,42,,,,Março/1992
Passado presente e futuro da eletrônica,,18,42,,,,Março/1992
Correio do leitor,,20,42,,,,Março/1992
Duas montagens para feira de ciências do 1o grau,,22,42,,,,Março/1992
Curso de reparação para iniciantes – 3a lição,,25,42,,,,Março/1992
Sintonizando Ondas curtas,,42,42,,,,Março/1992
Módulos de efeitos de som,,45,42,,,,Março/1992
Reforçador de ondas curtas,,50,42,,,,Março/1992
8 projetos com LDRs,,53,42,,,,Março/1992
Enciclopédia eletrônica Total (fichas de no 159 a 162),,61,42,,,,Março/1992
Walkie Talkie – Transceptor portátil,,3,43,,,,Abril/1992
Sintonizando Ondas curtas,,12,43,,,,Abril/1992
O segredo da antena plano terra,,15,43,,,,Abril/1992
Voltímetro CA com fono acoplador,,16,43,,,,Abril/1992
Booster de áudio,,17,43,,,,Abril/1992
Equivalências de transistores,,21,43,,,,Abril/1992
Curso de reparação para iniciantes – 4a lição,,25,43,,,,Abril/1992
Correio do leitor,,40,43,,,,Abril/1992
4 super sirenes,,42,43,,,,Abril/1992
Passado presente e futuro da eletrônica,,48,43,,,,Abril/1992
Outros projetos com LDRs,,49,43,,,,Abril/1992
Instalando controles remotos,,54,43,,,,Abril/1992
Inversor PNP,,59,43,,,,Abril/1992
Emissor ultra-sônico,,60,43,,,,Abril/1992
Enciclopédia Eletrônica Total (Fichas de no 163 a 166),,61,43,,,,Abril/1992
Vídeo station,,4,44,,,,Maio/1992
Sintonizando Ondas curtas,,8,44,,,,Maio/1992
Correio do leitor,,12,44,,,,Maio/1992
Como funciona o telefone sem fio,,13,44,,,,Maio/1992
Motor Yoke,,16,44,,,,Maio/1992
Três amplificadores telefônicos,,19,44,,,,Maio/1992
Curso de reparação para iniciantes – 5a lição,,25,44,,,,Maio/1992
Passado presente e futuro da eletrônica,,41,44,,,,Maio/1992
Pilha experimental,,43,44,,,,Maio/1992
Provador sofisticado de componentes,,47,44,,,,Maio/1992
Detector de metais,,49,44,,,,Maio/1992
Transmissor de FM,,51,44,,,,Maio/1992
Mini Karaokê,,53,44,,,,Maio/1992
Gerador de MUT por descarga capacitiva,,56,44,,,,Maio/1992
Enciclopédia Eletrônica Total (Fichas de no 167 a 170),,61,44,,,,Maio/1992
Microfone sem fio de FM,,4,45,,,,Junho/1992
Sintonizando Ondas curtas,,8,45,,,,Junho/1992
Usos importantes para o multímetro,,11,45,,,,Junho/1992
Roncos como eliminar,,16,45,,,,Junho/1992
22 grandes efeitos,,19,45,,,,Junho/1992
Correio do leitor,,22,45,,,,Junho/1992
Passado presente e futuro da eletrônica,,24,45,,,,Junho/1992
Curso de reparação para iniciantes – 6a lição,,25,45,,,,Junho/1992
Motor Curie,,37,45,,,,Junho/1992
Metralhadora,,43,45,,,,Junho/1992
Pré-amplificador com FET,,44,45,,,,Junho/1992
Estrobo-neon,,45,45,,,,Junho/1992
Teste de portas CMOS,,47,45,,,,Junho/1992
Amplificador de prova com TDA7052,,49,45,,,,Junho/1992
VU com UAA180,,51,45,,,,Junho/1992
Meu primeiro rádio,,53,45,,,,Junho/1992
Central de efeitos sonoros,,57,45,,,,Junho/1992
Indicador de direção sonoro para automóveis,,59,45,,,,Junho/1992
Enciclopédia Eletrônica Total (Fichas de no 171 a 174),,61,45,,,,Junho/1992
Rádio de ondas curtas,,4,46,,,,Julho/1992
Correio do leitor,,8,46,,,,Julho/1992
Passado presente e futuro da eletrônica,,10,46,,,,Julho/1992
Motor elástico,,11,46,,,,Julho/1992
Fonte de alimentação versátil,,14,46,,,,Julho/1992
Transmissor para o Walkman,,18,46,,,,Julho/1992
Ouvindo através das paredes,,20,46,,,,Julho/1992
Dimmer digital,,23,46,,,,Julho/1992
Curso de reparação para iniciantes – 7a lição,,25,46,,,,Julho/1992
Interruptor com retardo,,41,46,,,,Julho/1992
Provador de continuidade,,42,46,,,,Julho/1992
Conversor 12/6V,,43,46,,,,Julho/1992
Como funciona: Alarmes infravermelho,,45,46,,,,Julho/1992
Sintonizando Ondas curtas,,49,46,,,,Julho/1992
Sinalizador para garagens,,52,46,,,,Julho/1992
Teste universal de transistores,,56,46,,,,Julho/1992
Espantalho eletrônico,,58,46,,,,Julho/1992
Enciclopédia Eletrônica Total (Fichas de no 175 a 178),,61,46,,,,Julho/1992
Fonte de 6/9/12V x 1 A,,2,47,,,,Agost/1992
Transmissor de FM valvulado,,4,47,,,,Agost/1992
Correio do leitor,,8,47,,,,Agost/1992
Como funciona: O Raio X,,10,47,,,,Agost/1992
Passado presente e futuro da eletrônica,,14,47,,,,Agost/1992
Motor de disco,,16,47,,,,Agost/1992
Transmissor solar,,18,47,,,,Agost/1992
Pesquisador infravermelho,,20,47,,,,Agost/1992
Curso de reparação para iniciantes – 8a lição,,25,47,,,,Agost/1992
Sintonizando Ondas curtas,,43,47,,,,Agost/1992
Os amplificadores de áudio,,47,47,,,,Agost/1992
Link AM,,51,47,,,,Agost/1992
Rádio VHF/FM transistorizado,,53,47,,,,Agost/1992
Transmissor com um componente,,57,47,,,,Agost/1992
Mini-sinalizador bicolor,,58,47,,,,Agost/1992
Micro alarme de toque,,58,47,,,,Agost/1992
Controle de brilho DC,,60,47,,,,Agost/1992
Enciclopédia Eletrônica Total (Fichas de no 175 a 178),,61,47,,,,Agost/1992
Gerador de pânico,,4,48,,,,Setembro/1992
Espionagem eletrônica,,10,48,,,,Setembro/1992
Passado presente e futuro da eletrônica,,14,48,,,,Setembro/1992
Eletrônica orgânica,,16,48,,,,Setembro/1992
Emissor de bips em FM/VHF,,18,48,,,,Setembro/1992
Identificando transformadores,,20,48,,,,Setembro/1992
Curso de reparação para iniciantes – 9a lição,,25,48,,,,Setembro/1992
Transmissor do agente secreto,,44,48,,,,Setembro/1992
Três projetos mágicos,,46,48,,,,Setembro/1992
Correio do leitor,,51,48,,,,Setembro/1992
Como funciona: O NTC,,52,48,,,,Setembro/1992
Relógio LCD para o automóvel,,58,48,,,,Setembro/1992
Antena transmissora de FM,,59,48,,,,Setembro/1992
Redutor de 6V para o automóvel,,59,48,,,,Setembro/1992
Enciclopédia Eletrônica Total (Fichas de no 179 a 182),,61,48,,,,Setembro/1992
Receptor de som de TV,,4,49,,,,Outubro/1992
Sintonizando Ondas curtas,,10,49,,,,Outubro/1992
Instale o som de seu carro,,16,49,,,,Outubro/1992
Converta seu rádio FM num Walkie-Talkie,,21,49,,,,Outubro/1992
Levitação eletromagnética,,24,49,,,,Outubro/1992
Curso de reparação para iniciantes – 10a lição,,25,49,,,,Outubro/1992
Correio do leitor,,43,49,,,,Outubro/1992
Três montagens magnéticas,,44,49,,,,Outubro/1992
Passado presente e futuro da eletrônica,,48,49,,,,Outubro/1992
Intercomunicador versátil,,50,49,,,,Outubro/1992
Sequencial de 10 LEDs,,52,49,,,,Outubro/1992
Transmissor de FM,,57,49,,,,Outubro/1992
Amplifone,,58,49,,,,Outubro/1992
Alarme de secura,,59,49,,,,Outubro/1992
Enciclopédia Eletrônica Total (Fichas de no 187 a 190),,61,49,,,,Outubro/1992
Fechadura eletrônica,,4,50,,,,Novembro/1992
Sintonizando Ondas curtas,,10,50,,,,Novembro/1992
Geradores de ultrasons,,18,50,,,,Novembro/1992
Máquinas alternativas para altas tensões,,21,50,,,,Novembro/1992
Harmônicas e filtros,,21,50,,,,Novembro/1992
Curso de reparação para iniciantes – 11a lição,,25,50,,,,Novembro/1992
Correio do leitor,,41,50,,,,Novembro/1992
Passado presente e futuro da eletrônica,,42,50,,,,Novembro/1992
Transmissor de ondas curtas,,44,50,,,,Novembro/1992
VU de 5 LEDs,,46,50,,,,Novembro/1992
Relé de aproximação,,48,50,,,,Novembro/1992
Regulador de tensão para dínamos,,49,50,,,,Novembro/1992
Gerador móvel de alta tensão,,51,50,,,,Novembro/1992
Termo-oscilador,,52,50,,,,Novembro/1992
Redutor para soldador,,56,50,,,,Novembro/1992
Mini máquina de choque,,57,50,,,,Novembro/1992
Sintonizador AM,,58,50,,,,Novembro/1992
Teste de eletrodomésticos,,59,50,,,,Novembro/1992
Enciclopédia Eletrônica Total (Fichas de no 191 a 194),,61,50,,,,Novembro/1992
Fader integrado para microfone,,4,51,,,,Dezembro/1992
Conheça o 4047,,7,51,,,,Dezembro/1992
Correio do leitor,,14,51,,,,Dezembro/1992
Sintonizando Ondas curtas,,16,51,,,,Dezembro/1992
Como fazer quando a montagem não funciona,,18,51,,,,Dezembro/1992
Passado presente e futuro da eletrônica,,23,51,,,,Dezembro/1992
Curso de reparação para iniciantes – 12a lição,,25,51,,,,Dezembro/1992
Abajur de raios,,43,51,,,,Dezembro/1992
Oscilador em contrafase para transdutor piezoelétrico,,47,51,,,,Dezembro/1992
Sintonizador de FM em ponte,,49,51,,,,Dezembro/1992
Gratauto – Gravador telefônico autônomo,,51,51,,,,Dezembro/1992
Amperímetro de fio quente,,54,51,,,,Dezembro/1992
Máquina de choques,,56,51,,,,Dezembro/1992
Campainha multi-tonal,,57,51,,,,Dezembro/1992
Microfone de baixa impedância,,59,51,,,,Dezembro/1992
Enciclopédia Eletrônica Total (Fichas de no 195 a 198),,61,51,,,,Dezembro/1992
Transmissor AM para 11 metros de 5W,,4,52,,,,Janeiro/1993
Montagens em altas tensões,,9,52,,,,Janeiro/1993
Correio do leitor,,14,52,,,,Janeiro/1993
Os instrumentos de bancada,,16,52,,,,Janeiro/1993
Como funciona: O comparador de tensão,,19,52,,,,Janeiro/1993
Curso de reparação para iniciantes – 13a lição,,25,52,,,,Janeiro/1993
Sintonizando Ondas curtas,,44,52,,,,Janeiro/1993
Passado presente e futuro da eletrônica,,47,52,,,,Janeiro/1993
Transmissor TTL sem bobinas,,49,52,,,,Janeiro/1993
Rádio AM com super transistor,,50,52,,,,Janeiro/1993
Transiteste – Testador de transistores definitivo,,52,52,,,,Janeiro/1993
Alarme de sobreaquecimento,,55,52,,,,Janeiro/1993
Dois sinalizadores para modelismo,,57,52,,,,Janeiro/1993
Oscilador de ondas curtas,,59,52,,,,Janeiro/1993
Lanterna com controle de brilho,,60,52,,,,Janeiro/1993
Enciclopédia Eletrônica Total (Fichas de no 198 a 201),,61,52,,,,Janeiro/1993
Receptor super heteródino para faixa do cidadão,,4,53,,,,Fevereiro/1993
Montagens em altas tensões II,,10,53,,,,Fevereiro/1993
Correio do leitor,,14,53,,,,Fevereiro/1993
Comprovador de transmissores,,16,53,,,,Fevereiro/1993
Regulador de corrente com transistor PNP,,17,53,,,,Fevereiro/1993
Interruptor de toque,,19,53,,,,Fevereiro/1993
Central de efeitos de som,,21,53,,,,Fevereiro/1993
Curso de reparação para iniciantes – 14a lição,,25,53,,,,Fevereiro/1993
Sintonizando Ondas curtas,,42,53,,,,Fevereiro/1993
Montagens simples com LEDs,,44,53,,,,Fevereiro/1993
Passado presente e futuro da eletrônica,,52,53,,,,Fevereiro/1993
Circuitos de espionagem,,54,53,,,,Fevereiro/1993
Circuitos integrados: equivalências códigos e substituição,,56,53,,,,Fevereiro/1993
Mini injetor,,58,53,,,,Fevereiro/1993
Termômetro eletrônico,,59,53,,,,Fevereiro/1993
Enciclopédia Eletrônica Total (Fichas de no 202 a 205),,61,53,,,,Fevereiro/1993
Superouvido,,4,54,,,,Março/1993
Módulo amplificador de 15W para o carro,,12,54,,,,Março/1993
Estação de FM pi-rata,,16,54,,,,Março/1993
